,date,low,high,adjusted close,open
1364,2005-04-07,88.1,89.2,49.1824533472767,89.0
1365,2005-04-08,87.5,88.46,48.7153201404505,88.28
1366,2005-04-11,86.09,87.56,47.9367647957401,87.35
1367,2005-04-12,85.17,86.24,47.6865148635118,85.9
1368,2005-04-13,84.24,85.9722,47.030303930113,85.76
1369,2005-04-14,83.47,85.41,46.5131207368411,84.63
1370,2005-04-15,76.33,79.66,42.6537106709196,79.49
1371,2005-04-18,76.14,77.75,42.6259051228942,77.15
1372,2005-04-19,75.25,77.2,41.9752552991005,76.98
1373,2005-04-20,71.85,75.87,40.0455502661397,75.48
1374,2005-04-21,72.8,74.1,41.1522110775495,72.99
1375,2005-04-22,73.26,74.7,41.2689943792561,74.05
1376,2005-04-25,74.05,75.72,41.491438763459,75.24
1377,2005-04-26,74.65,76.98,41.9474497510751,74.68
1378,2005-04-27,75.5,77.18,42.8483495070972,75.69
1379,2005-04-28,75.65,77.11,42.2143830121187,77.05
1380,2005-04-29,75.91,77.08,42.4757551635572,77.05
1381,2005-05-02,76.03,77.29,42.5480495884232,76.88
1382,2005-05-03,75.93,76.96,42.5258051500029,76.78
1383,2005-05-04,76.5,77.2,42.8650328359124,76.6
1384,2005-05-05,75.33,78.11,41.9863775183107,78.0
1385,2005-05-06,74.97,75.92,41.9641330798904,75.56
1386,2005-05-09,74.71,75.46,41.8080082159205,75.26
1387,2005-05-10,73.04,74.76,40.8712590321016,74.75
1388,2005-05-11,72.51,73.69,40.8601072561037,73.63
1389,2005-05-12,72.5,73.8,40.4920986481748,73.53
1390,2005-05-13,72.52,73.86,40.7931966001166,72.53
1391,2005-05-16,73.09,74.49,41.4511513839895,73.09
1392,2005-05-17,73.33,74.43,41.4232719439949,73.93
1393,2005-05-18,74.69,76.816,42.5774807597718,75.0
1394,2005-05-19,76.37,77.64,43.0235517996856,76.5
1395,2005-05-20,76.36,77.28,42.6053601997664,77.28
1396,2005-05-23,76.0,76.95,42.6611190797557,76.3
1397,2005-05-24,75.56,76.51,42.2708069198311,76.14
1398,2005-05-25,75.17,76.03,42.3767487918106,75.42
1399,2005-05-26,76.29,77.41,43.0124000236878,76.45
1400,2005-05-27,76.53,77.24,42.9900964716921,77.11
1401,2005-05-31,75.5,77.41,42.1258338318591,76.6
1402,2005-06-01,75.57,77.5,42.8451233837201,75.57
1403,2005-06-02,76.68,77.39,43.1294936716651,76.75
1404,2005-06-03,75.74,77.1,42.2596551438332,77.06
1405,2005-06-06,74.92,75.9,41.8191599919184,75.8
1406,2005-06-07,75.0,76.09,41.8414635439141,75.0
1407,2005-06-08,74.63,75.4,41.7076422319399,75.15
1408,2005-06-09,74.23,75.47,41.7801287759259,74.58
1409,2005-06-10,74.1,75.05,41.6909145679432,74.25
1410,2005-06-13,74.45,75.93,41.847039431913,74.5
1411,2005-06-14,74.73,75.43,41.7578252239302,75.05
1412,2005-06-15,75.15,76.5,42.5440254317783,75.7
1413,2005-06-16,76.31,77.25,42.9622170316975,76.4
1414,2005-06-17,76.38,77.73,42.5942084237686,77.7
1415,2005-06-20,75.57,76.98,42.6834226317513,76.03
1416,2005-06-21,76.11,77.0,42.6053601997664,76.7
1417,2005-06-22,76.67,77.49,43.0625830156781,76.83
1418,2005-06-23,75.06,76.97,42.0477713998742,76.81
1419,2005-06-24,74.0,75.4,41.2671470800251,75.17
1420,2005-06-27,73.5,74.77,41.1946605360391,74.01
1421,2005-06-28,73.45,75.301,41.986436631886,73.83
1422,2005-06-29,74.62,75.68,41.6686110159475,75.26
1423,2005-06-30,74.07,75.49,41.3730889520046,74.8
1424,2005-07-01,74.3,75.33,41.6351556879539,74.3
1425,2005-07-05,74.16,74.97,41.702066343941,74.38
1426,2005-07-06,74.4,76.15,42.2708069198311,74.8
1427,2005-07-07,75.0,77.53,43.1462213356619,75.15
1428,2005-07-08,77.14,79.52,44.216791831455,77.38
1429,2005-07-11,78.52,79.52,44.0272116394917,79.4
1430,2005-07-12,79.18,80.49,44.6294075433753,79.2
1431,2005-07-13,81.16,81.75,45.4156077512234,81.16
1432,2005-07-14,82.0,82.67,45.9564688871188,82.0
1433,2005-07-15,81.52,82.75,45.9341653351231,82.43
1434,2005-07-18,81.68,83.94,45.6163397191846,81.99
1435,2005-07-19,83.7,85.11,46.6701825509809,84.72
1436,2005-07-20,82.99,84.96,47.1720124708839,83.2
1437,2005-07-21,83.4,84.95,47.0604947109055,84.6
1438,2005-07-22,83.86,84.63,47.0827982629012,83.98
1439,2005-07-25,83.92,84.52,46.948976950927,83.98
1440,2005-07-26,83.85,84.35,46.9043698469356,84.15
1441,2005-07-27,82.81,84.13,46.7649726469626,83.8
1442,2005-07-28,83.27,83.97,46.7259414309701,83.55
1443,2005-07-29,83.22,83.95,46.5363612390068,83.3
1444,2005-08-01,82.85,83.85,46.51963357501,83.0
1445,2005-08-02,83.04,83.86,46.4527229190229,83.27
1446,2005-08-03,83.11,84.2,46.8709145189421,83.31
1447,2005-08-04,82.98,83.89,46.3467810470434,83.75
1448,2005-08-05,82.73,83.74,46.4806023590175,82.75
1449,2005-08-08,83.02,83.89,46.592120118996,83.41
1450,2005-08-09,82.94,83.95,46.6703698408849,83.4
1451,2005-08-10,81.97,84.01,45.8431584952021,83.65
1452,2005-08-11,81.62,82.75,46.2008715095514,81.93
1453,2005-08-12,82.0572,82.58,45.9381760146387,82.15
1454,2005-08-15,81.61,82.94,46.1114432559641,81.9
1455,2005-08-16,81.09,82.43,45.4407313540592,82.07
1456,2005-08-17,80.84,81.94,45.4407313540592,81.4
1457,2005-08-18,80.8,82.0,45.3568923663211,81.1
1458,2005-08-19,81.16,83.3,46.2567641680435,81.36
1459,2005-08-22,81.85,83.35,46.1673359144562,82.75
1460,2005-08-23,81.6,83.14,45.8487477610514,82.7
1461,2005-08-24,81.23,82.4,45.4519098857576,81.53
1462,2005-08-25,80.72,81.45,45.328946037075,81.45
1463,2005-08-26,80.26,81.02,44.9265188959321,80.81
1464,2005-08-29,79.9,81.75,45.463088417456,80.0
1465,2005-08-30,79.98,81.0,45.0159471495194,81.0
1466,2005-08-31,79.87,80.79,45.0606612763131,80.35
1467,2005-09-01,79.34,80.32,44.4570205645986,80.16
1468,2005-09-02,79.46,80.01,44.412306437805,79.5
1469,2005-09-06,79.7,81.19,45.2842319102814,79.7
1470,2005-09-07,80.32,81.13,45.2618748468845,80.7
1471,2005-09-08,80.5,81.52,45.1612680615988,81.28
1472,2005-09-09,80.52,81.49,45.5189810759481,80.86
1473,2005-09-12,81.0,82.11,45.5413381393449,81.03
1474,2005-09-13,80.52,81.49,45.1333217323528,81.49
1475,2005-09-14,80.42,81.4,44.9824115544242,80.75
1476,2005-09-15,79.67,80.65,44.7197160595114,80.43
1477,2005-09-16,79.83,80.5,44.898572566686,80.38
1478,2005-09-19,79.01,79.98,44.3955386402573,79.74
1479,2005-09-20,78.63,79.65,43.9875222332652,79.27
1480,2005-09-21,77.37,78.46,43.3503459264555,78.0
1481,2005-09-22,77.3,78.5,43.713648206654,77.56
1482,2005-09-23,77.5,78.11,43.5962736238206,77.7
1483,2005-09-26,76.93,78.41,43.2665069387174,78.31
1484,2005-09-27,77.16,78.6,43.5906843579714,77.17
1485,2005-09-28,78.06,79.73,44.4346635012018,78.06
1486,2005-09-29,78.87,80.55,44.9153403642337,79.25
1487,2005-09-30,79.97,80.5,44.8370906423447,80.02
1488,2005-10-03,79.5,80.6,44.9656437568765,80.22
1489,2005-10-04,79.93,81.47,44.7756087180035,80.65
1490,2005-10-05,79.56,80.68,44.6135200083764,80.11
1491,2005-10-06,78.7,80.27,44.5464488181859,79.82
1492,2005-10-07,80.09,81.12,44.9935900861226,80.25
1493,2005-10-10,81.08,82.1,45.4127850248131,81.24
1494,2005-10-11,81.97,83.52,46.4971025995595,82.25
1495,2005-10-12,81.95,82.93,45.9381760146387,82.75
1496,2005-10-13,81.7,83.2,45.9437652804879,81.7
1497,2005-10-14,81.6,82.71,46.027604268226,82.6
1498,2005-10-17,81.93,82.99,46.161746648607,82.36
1499,2005-10-18,83.35,84.6,46.6591913091865,84.33
1500,2005-10-19,82.38,84.2,47.0448506527818,82.41
1501,2005-10-20,82.88,84.19,46.485924067861,84.0
1502,2005-10-21,82.91,84.0,46.5753523214484,83.08
1503,2005-10-24,82.6,83.61,46.6536020433373,83.15
1504,2005-10-25,82.71,83.95,46.592120118996,83.08
1505,2005-10-26,82.72,83.87,46.3294246240832,82.97
1506,2005-10-27,82.25,82.93,46.0052472048292,82.53
1507,2005-10-28,80.5,82.43,45.5078025442497,82.32
1508,2005-10-31,81.3,82.3,45.7649087733132,81.51
1509,2005-11-01,81.29,82.15,45.6028200636862,81.85
1510,2005-11-02,80.64,81.89,45.3065889736782,81.2
1511,2005-11-03,81.31,83.03,46.3182460923848,81.55
1512,2005-11-04,82.6454,83.3,46.3909065484245,82.91
1513,2005-11-07,83.07,83.85,46.7318517652262,83.1
1514,2005-11-08,83.11,83.9,46.5865308531468,83.41
1515,2005-11-09,82.49,83.33,46.412846853574,82.71
1516,2005-11-10,82.3,84.3,47.0571584648923,82.7
1517,2005-11-11,84.15,84.84,47.370910206056,84.2
1518,2005-11-14,84.11,85.0,47.2644587224469,84.25
1519,2005-11-15,84.03,85.9,47.9199757530925,84.03
1520,2005-11-16,85.39,86.58,48.4858494291199,85.45
1521,2005-11-17,85.76,86.98,48.6819442673472,86.18
1522,2005-11-18,87.17,88.0,49.1749827177474,88.0
1523,2005-11-21,87.01,87.87,48.9060526538928,87.6
1524,2005-11-22,86.88,88.08,49.2982423303474,86.88
1525,2005-11-23,87.95,89.39,49.752061813102,88.12
1526,2005-11-25,88.62,89.32,49.752061813102,88.95
1527,2005-11-28,88.75,89.43,49.9257458126748,88.8
1528,2005-11-29,89.02,89.94,49.9201431030112,89.18
1529,2005-11-30,88.73,89.64,49.8080889097384,89.05
1530,2005-12-01,89.05,89.74,49.9817729093112,89.15
1531,2005-12-02,88.36,89.15,49.6680211681475,89.0
1532,2005-12-05,87.71,88.65,49.5447615555474,88.4
1533,2005-12-06,88.56,89.84,49.9425539416657,88.56
1534,2005-12-07,88.45,89.92,49.7072401357929,89.0
1535,2005-12-08,86.67,88.91,49.0237095568291,88.57
1536,2005-12-09,86.33,87.1,48.7267659446563,86.8
1537,2005-12-12,85.76,87.35,48.1608922686289,87.01
1538,2005-12-13,83.5,84.9,46.9002825943105,84.5
1539,2005-12-14,82.95,83.95,46.5753254338195,83.65
1540,2005-12-15,82.75,83.63,46.799433820365,82.88
1541,2005-12-16,83.0,84.0,46.7097904657468,83.89
1542,2005-12-19,82.65,83.6,46.3680251762649,83.23
1543,2005-12-20,82.06,83.1,46.2111493056831,82.95
1544,2005-12-21,82.46,84.0,46.5697227241559,82.46
1545,2005-12-22,82.3,83.23,46.6257498207922,82.61
1546,2005-12-23,83.39,84.2,46.7714202720468,84.0
1547,2005-12-27,82.89,84.5,46.4968874985286,83.48
1548,2005-12-28,82.8,83.57,46.5249010468468,83.1
1549,2005-12-29,82.22,83.06,46.166327628374,82.8
1550,2005-12-30,81.56,82.49,46.0542734351012,81.85
1551,2006-01-03,80.81,82.55,45.9758354998103,82.45
1552,2006-01-04,81.33,82.5,45.9142056935103,82.2
1553,2006-01-05,80.999,82.9,46.2223547250103,81.4
1554,2006-01-06,83.41,85.03,47.5950185926015,83.95
1555,2006-01-09,83.38,84.25,46.9114880136378,83.9
1556,2006-01-10,83.12,84.12,47.1019801422014,83.15
1557,2006-01-11,83.4,84.81,47.1580072388378,84.37
1558,2006-01-12,83.4,83.96,46.8218446590196,83.82
1559,2006-01-13,82.5,83.45,46.5977362724741,83.0
1560,2006-01-17,82.54,83.16,46.5024902081922,82.8
1561,2006-01-18,83.52,84.7,47.3204858190833,84.0
1562,2006-01-19,83.02,84.39,46.552914595165,84.14
1563,2006-01-20,81.25,83.05,45.5836458233556,83.04
1564,2006-01-23,80.92,81.92,45.6116593716738,81.33
1565,2006-01-24,80.8,82.15,45.2979076305101,81.39
1566,2006-01-25,80.61,81.62,45.331523888492,81.05
1567,2006-01-26,80.59,81.65,45.2250724048828,81.5
1568,2006-01-27,80.75,81.77,45.393153694792,80.75
1569,2006-01-30,80.21,81.81,45.7349189842739,81.02
1570,2006-01-31,81.17,82.0,45.5500295653738,81.5
1571,2006-02-01,80.65,82.24,45.9086029838466,80.9
1572,2006-02-02,80.9,81.59,45.5108105977284,81.45
1573,2006-02-03,79.72,80.77,44.80486918011,80.55
1574,2006-02-06,78.93,79.95,44.5471445355827,79.94
1575,2006-02-07,79.3,80.19,44.6255824708736,79.5
1576,2006-02-08,80.24,80.9,45.3819482754647,80.6
1577,2006-02-09,79.5,80.8,45.1572851651901,80.2
1578,2006-02-10,80.2,81.46,45.6796268965785,80.4
1579,2006-02-13,80.18,81.91,45.1797514762176,81.33
1580,2006-02-14,80.35,81.45,45.5448290304138,80.55
1581,2006-02-15,80.5,81.5,45.410031164249,80.86
1582,2006-02-16,80.13,80.91,45.4437306307902,80.68
1583,2006-02-17,80.13,81.03,45.3313990756529,80.91
1584,2006-02-21,79.97,80.75,45.2134509427588,80.1
1585,2006-02-22,79.97,81.65,45.6908600520922,80.0
1586,2006-02-23,80.04,81.34,45.0449536100528,81.05
1587,2006-02-24,79.85,80.65,44.9887878324842,80.65
1588,2006-02-27,79.95,80.89,45.286466453598,80.0
1589,2006-02-28,79.71,80.55,45.0674199210803,80.1
1590,2006-03-01,79.78,80.81,44.8764562773469,80.01
1591,2006-03-02,79.54,80.21,44.8989225883743,79.9
1592,2006-03-03,79.51,80.83,44.9101557438881,79.51
1593,2006-03-06,79.9,80.64,44.9326220549155,80.05
1594,2006-03-07,79.86,80.79,45.0955028098646,79.86
1595,2006-03-08,80.25,81.6,45.5729119191981,80.39
1596,2006-03-09,80.8,81.98,45.5055129861157,81.15
1597,2006-03-10,81.03,82.25,45.8144247627432,81.03
1598,2006-03-13,81.45,82.4,46.0166215619904,81.56
1599,2006-03-14,81.47,82.99,46.5501964488925,81.51
1600,2006-03-15,82.64,83.76,46.8310253367357,82.65
1601,2006-03-16,82.61,83.72,46.5445798711356,83.43
1602,2006-03-17,82.82,83.41,46.7860927146808,83.28
1603,2006-03-20,82.99,83.75,46.943356891873,83.11
1604,2006-03-21,83.58,84.99,47.0725381802809,83.82
1605,2006-03-22,83.35,84.68,47.4319991567202,83.66
1606,2006-03-23,82.93,84.27,46.7299269371122,84.23
1607,2006-03-24,82.99,83.72,46.819792181222,83.1
1608,2006-03-27,82.58,83.26,46.6625280040298,82.98
1609,2006-03-28,82.29,83.39,46.2974504498336,82.86
1610,2006-03-29,82.2,83.55,46.6906108928141,82.2
1611,2006-03-30,82.83,83.7,46.7299269371122,82.88
1612,2006-03-31,82.29,83.6,46.319916760861,82.95
1613,2006-04-03,82.65,83.59,46.6512948485161,82.72
1614,2006-04-04,82.8,83.78,46.8703413810338,83.1
1615,2006-04-05,83.32,84.45,47.274734979528,83.33
1616,2006-04-06,83.36,84.32,47.0725381802809,84.1
1617,2006-04-07,82.44,83.8,46.3255333386179,83.6
1618,2006-04-10,82.0,82.74,46.1121033838571,82.49
1619,2006-04-11,80.75,82.06,45.5841450747118,81.83
1620,2006-04-12,80.63,81.37,45.3538653866804,81.1
1621,2006-04-13,81.12,82.6,46.0447044507747,81.18
1622,2006-04-17,81.4,82.92,45.8537408070413,81.77
1623,2006-04-18,81.7,83.53,46.7917092924377,81.89
1624,2006-04-19,81.26,84.0,45.9773055176923,83.95
1625,2006-04-20,81.64,82.85,46.0671707618021,81.65
1626,2006-04-21,81.38,82.5,45.864973962555,82.49
1627,2006-04-24,81.1,82.41,46.1177199616139,81.3
1628,2006-04-25,81.6,82.9,46.4322483159983,82.16
1629,2006-04-26,82.71,83.48,46.8141756034651,82.84
1630,2006-04-27,82.7,84.4,47.1118542245789,83.01
1631,2006-04-28,81.98,83.62,46.2469012500218,83.51
1632,2006-05-01,82.1,83.31,46.1851188946963,82.59
1633,2006-05-02,82.0,82.74,46.2918338720767,82.11
1634,2006-05-03,82.45,83.29,46.4490980492689,82.54
1635,2006-05-04,82.4,83.09,46.2974504498336,82.71
1636,2006-05-05,82.7,83.55,46.6063622264611,82.95
1637,2006-05-08,82.3,83.22,46.7243103593553,82.6
1638,2006-05-09,82.405,83.29,46.9159651491029,82.49
1639,2006-05-10,82.6,83.33,46.7299472649361,82.9
1640,2006-05-11,82.45,83.09,46.4819234193803,82.65
1641,2006-05-12,82.3,83.69,46.4424650803147,82.4
1642,2006-05-15,81.8,83.15,46.7243103593553,81.8
1643,2006-05-16,82.07,83.25,46.312816251956,83.0
1644,2006-05-17,81.02,82.2117,45.8111316552637,81.85
1645,2006-05-18,80.03,81.35,45.4672804148341,80.5
1646,2006-05-19,79.51,81.0,45.2530780027632,80.87
1647,2006-05-22,79.4,80.34,45.1065184576621,79.94
1648,2006-05-23,79.0,81.3,44.9994172516266,80.25
1649,2006-05-24,79.06,80.04,44.9712327237226,79.4
1650,2006-05-25,79.65,80.18,45.1741613246318,79.89
1651,2006-05-26,79.7,80.86,45.5180125650614,80.16
1652,2006-05-30,80.15,80.96,45.1854351357935,80.35
1653,2006-05-31,79.61,80.83,45.0388755906923,80.15
1654,2006-06-01,79.81,80.87,45.4841911315765,79.89
1655,2006-06-02,79.15,80.56,44.8246731786215,80.5
1656,2006-06-05,79.01,80.04,44.5653755219041,79.1
1657,2006-06-06,78.5,79.9,44.959958912561,79.06
1658,2006-06-07,79.12,80.74,44.6161076721314,79.78
1659,2006-06-08,76.75,79.58,43.4210836889991,78.74
1660,2006-06-09,77.05,78.1,43.9735004359188,77.33
1661,2006-06-12,76.85,78.09,43.4154467834183,77.68
1662,2006-06-13,76.82,77.93,43.364714633191,77.27
1663,2006-06-14,76.93,77.85,43.8043932684944,77.1
1664,2006-06-15,76.95,78.78,44.2835302428635,78.2
1665,2006-06-16,77.57,78.53,43.9396790024339,78.26
1666,2006-06-19,77.34,78.3,43.7818456461711,78.06
1667,2006-06-20,77.25,78.3,43.9622266247571,77.84
1668,2006-06-21,77.98,78.56,44.1369706977623,77.99
1669,2006-06-22,77.0,78.37,43.5112741782921,78.16
1670,2006-06-23,76.94,77.84,43.4605420280648,77.15
1671,2006-06-26,76.8,77.52,43.4887265559689,77.04
1672,2006-06-27,76.32,77.6,43.1956074657666,77.32
1673,2006-06-28,76.06,76.65,43.1561491267009,76.53
1674,2006-06-29,76.56,77.8,43.7367504015246,76.66
1675,2006-06-30,76.79,77.93,43.3027086718021,77.7
1676,2006-07-03,77.27,78.27,43.9791373414996,77.54
1677,2006-07-05,77.52,78.39,43.8382147019793,78.0
1678,2006-07-06,77.57,78.53,44.0185956805653,77.59
1679,2006-07-07,76.12,78.09,43.0772324485696,78.09
1680,2006-07-10,75.87,76.83,43.2181550880899,76.18
1681,2006-07-11,75.44,76.6499,43.1054169764736,76.4
1682,2006-07-12,74.82,76.3,42.5473633239732,76.07
1683,2006-07-13,73.83,75.28,41.8483870319524,75.01
1684,2006-07-14,73.37,74.3,41.470714358038,74.24
1685,2006-07-17,73.2,73.94,41.5439941305886,73.34
1686,2006-07-18,72.73,75.42,41.8596608431141,73.7
1687,2006-07-19,76.0,77.06,42.8799407532411,76.0
1688,2006-07-20,75.2,75.88,42.5473633239732,75.73
1689,2006-07-21,74.5,75.5,42.1978751779628,75.49
1690,2006-07-24,74.92,76.15,42.8348455085946,74.92
1691,2006-07-25,75.31,76.41,42.7784764527865,75.99
1692,2006-07-26,75.36,76.3,42.7446550193016,75.48
1693,2006-07-27,75.75,77.29,42.9250359978876,75.83
1694,2006-07-28,76.26,77.3,43.3816253499334,76.38
1695,2006-07-31,76.15,77.5,43.63528610107,76.44
1696,2006-08-01,75.75,77.38,42.9193990923068,76.86
1697,2006-08-02,76.2,76.93,43.0208633927614,76.21
1698,2006-08-03,74.9,76.73,43.0265002983422,76.0
1699,2006-08-04,75.32,76.77,42.7897502639481,76.65
1700,2006-08-07,75.28,76.2,42.5699109462964,75.63
1701,2006-08-08,75.1116,76.26,42.6319169076854,75.63
1702,2006-08-09,75.39,76.28,42.6658730342546,75.75
1703,2006-08-10,75.05,76.08,42.8639504392419,75.2
1704,2006-08-11,75.2,75.78,42.7168072241085,75.2
1705,2006-08-14,75.6,77.49,43.3959297554934,75.85
1706,2006-08-15,76.31,77.14,43.6223039326216,76.9
1707,2006-08-16,77.35,79.28,44.7598341726913,77.45
1708,2006-08-17,78.53,79.56,44.9182960966811,78.93
1709,2006-08-18,78.63,79.97,45.2182418813761,79.38
1710,2006-08-21,78.87,79.88,44.8673619068272,79.51
1711,2006-08-22,78.61,79.55,44.6806032106964,79.28
1712,2006-08-23,78.42,79.47,44.5221412867066,78.95
1713,2006-08-24,78.87,79.5,44.9239554511093,78.9
1714,2006-08-25,79.14,80.0,45.2069231725197,79.2
1715,2006-08-28,79.76,80.47,45.4559347673608,79.91
1716,2006-08-29,80.06,81.48,46.0671450456072,80.06
1717,2006-08-30,80.84,81.68,45.9652766658995,81.18
1718,2006-08-31,80.78,81.5,45.8237928051943,81.3
1719,2006-09-01,80.81,81.57,46.0728044000354,81.13
1720,2006-09-05,80.6,81.54,45.7558805520558,81.19
1721,2006-09-06,80.17,80.69,45.433297349648,80.29
1722,2006-09-07,79.31,80.38,44.9352741599657,79.9
1723,2006-09-08,79.35,80.86,45.6483528179198,79.6
1724,2006-09-11,80.25,81.2,45.8011553874814,80.6
1725,2006-09-12,81.06,82.5,46.5651682352894,81.14
1726,2006-09-13,81.84,82.7,46.525552754292,82.25
1727,2006-09-14,81.74,83.0,46.6726959694254,81.9
1728,2006-09-15,82.79,83.59,46.9386856275511,83.21
1729,2006-09-18,82.17,83.21,46.5425308175766,82.56
1730,2006-09-19,81.42,82.09,46.3331347037329,81.95
1731,2006-09-20,82.2,83.79,47.2103346401051,82.37
1732,2006-09-21,81.35,83.25,46.1859914885995,82.61
1733,2006-09-22,81.01,82.12,45.9596173114712,81.75
1734,2006-09-25,81.28,82.28,46.4067063112996,81.64
1735,2006-09-26,81.7,82.66,46.68967403271,81.9
1736,2006-09-27,81.71,82.67,46.4576405011535,82.0
1737,2006-09-28,81.72,82.35,46.4010469568714,81.85
1738,2006-09-29,81.77,82.79,46.3727501847304,81.9
1739,2006-10-02,81.58,82.47,46.3331347037329,81.76
1740,2006-10-03,81.56,82.26,46.2086289063124,81.88
1741,2006-10-04,81.631,83.25,47.0292352984024,81.65
1742,2006-10-05,82.6,83.21,46.9273669186947,82.81
1743,2006-10-06,82.5,83.78,47.0518727161152,82.93
1744,2006-10-09,83.0,84.08,47.5385771969411,83.14
1745,2006-10-10,83.56,84.63,47.646104931077,83.71
1746,2006-10-11,83.79,84.6869,47.646104931077,84.15
1747,2006-10-12,84.1,84.9,47.9347320069156,84.2
1748,2006-10-13,84.44,86.21,48.7157229180082,84.45
1749,2006-10-16,85.75,87.6,49.0722622469852,86.08
1750,2006-10-17,86.22,87.94,49.2080867532622,86.35
1751,2006-10-18,89.73,92.04,50.8323214741577,90.6
1752,2006-10-19,89.31,90.98,50.8549588918705,89.45
1753,2006-10-20,89.55,90.7,51.2058388664194,90.04
1754,2006-10-23,90.01,92.0,51.8170491446658,90.05
1755,2006-10-24,90.8,91.95,51.7774336636683,90.91
1756,2006-10-25,90.94,91.99,51.9698517142274,91.21
1757,2006-10-26,91.25,91.93,51.8057304358094,91.63
1758,2006-10-27,90.58,91.89,51.3643007904092,90.91
1759,2006-10-30,89.8,92.0,51.7830930180965,90.3
1760,2006-10-31,91.5,92.68,52.2528194356377,91.5
1761,2006-11-01,91.5,92.68,51.9528736509427,92.5
1762,2006-11-02,91.25,91.95,51.8849613978043,91.8
1763,2006-11-03,91.1816,92.34,51.7321588282427,91.76
1764,2006-11-06,91.5,92.74,52.4056220051993,91.5
1765,2006-11-07,92.41,93.4,52.3207316887762,92.42
1766,2006-11-08,92.01,92.92,52.5697432836173,92.25
1767,2006-11-09,92.37,93.19,52.4732225323676,92.59
1768,2006-11-10,91.63,92.35,52.0984949098685,92.3
1769,2006-11-13,91.41,92.43,52.2745033386181,91.75
1770,2006-11-14,91.65,93.29,52.9671816711163,92.0
1771,2006-11-15,92.54,93.28,52.8649832286166,93.08
1772,2006-11-16,92.6,93.6,53.0693801136161,93.07
1773,2006-11-17,93.31,94.05,53.2624216161156,93.42
1774,2006-11-20,93.01,93.8,52.9444709061164,93.77
1775,2006-11-21,92.85,93.43,52.8479501548666,92.85
1776,2006-11-22,92.8,93.74,53.097768569866,92.9
1777,2006-11-24,92.98,93.75,53.0012478186162,93.05
1778,2006-11-27,91.12,93.24,51.922486481119,92.71
1779,2006-11-28,90.43,91.57,51.8657095686191,91.05
1780,2006-11-29,91.01,91.66,51.9622303198689,91.35
1781,2006-11-30,91.25,92.48,52.1893379698683,91.35
1782,2006-12-01,90.55,91.91,51.8089326561193,91.9
1783,2006-12-04,92.25,93.95,53.092090878616,92.5
1784,2006-12-05,93.44,94.64,53.6428269298646,93.6
1785,2006-12-06,94.01,94.87,53.4384300448652,94.7
1786,2006-12-07,93.5521,94.43,53.500884648615,94.0
1787,2006-12-08,93.47,94.39,53.2908100723655,93.65
1788,2006-12-11,93.56,94.35,53.1659008648658,93.72
1789,2006-12-12,93.3,94.85,53.4384300448652,93.6
1790,2006-12-13,94.5,95.33,53.8074799761142,94.78
1791,2006-12-14,94.54,95.72,54.1424637598634,94.76
1792,2006-12-15,95.05,95.8,54.1083976123635,95.61
1793,2006-12-18,94.8,96.16,54.1878852898633,94.95
1794,2006-12-19,94.91,96.39,54.5058359998625,95.1
1795,2006-12-20,95.7,96.5,54.5058359998625,96.31
1796,2006-12-21,95.53,96.5,54.4547367786126,95.86
1797,2006-12-22,95.24,95.98,54.0800091561135,95.75
1798,2006-12-26,94.92,95.81,54.3127944973629,95.0
1799,2006-12-27,96.2728,97.23,55.1871589498607,96.3
1800,2006-12-28,96.87,97.4,55.0565720511111,97.11
1801,2006-12-29,96.83,97.88,55.1587704936108,97.0
1802,2007-01-03,96.26,98.4,55.2269027886106,97.17
1803,2007-01-04,96.88,98.79,55.8173826786091,96.95
1804,2007-01-05,96.91,97.95,55.3120681573604,97.6
1805,2007-01-08,98.35,99.5,56.1523664623583,98.5
1806,2007-01-09,99.07,100.33,56.8166563386066,99.24
1807,2007-01-10,97.93,99.05,56.1466887711083,99.03
1808,2007-01-11,98.5,99.9,56.0104241811087,99.85
1809,2007-01-12,98.5,99.69,56.4021848773577,98.99
1810,2007-01-16,99.3,100.84,57.2424831823555,99.4
1811,2007-01-17,99.9,100.9,56.7882678823567,100.69
1812,2007-01-18,98.91,99.95,56.4646394811075,99.79
1813,2007-01-19,94.55,96.85,54.6023567511122,95.0
1814,2007-01-22,96.12,97.23,55.1360597286109,96.42
1815,2007-01-23,96.2,97.38,55.1190266548609,96.91
1816,2007-01-24,96.58,97.58,55.3007127748605,97.14
1817,2007-01-25,97.22,97.92,55.3631673786103,97.22
1818,2007-01-26,96.84,97.83,55.3291012311104,97.49
1819,2007-01-29,97.45,98.66,55.9479695773588,98.1
1820,2007-01-30,98.5,99.45,56.4192179511076,98.62
1821,2007-01-31,98.35,99.48,56.2943087436079,98.8
1822,2007-02-01,97.96,99.18,56.2091433748582,98.97
1823,2007-02-02,98.88,99.73,56.3056641261079,99.1
1824,2007-02-05,98.9,100.44,56.9926647673562,99.17
1825,2007-02-06,99.54,100.4,56.5214163936074,100.0
1826,2007-02-07,99.12,100.36,56.686069439857,99.8
1827,2007-02-08,98.65,99.74,56.7316278641606,98.9
1828,2007-02-09,97.81,99.7,56.1222839390989,99.35
1829,2007-02-12,98.22,99.2,56.1393683482128,98.8
1830,2007-02-13,97.8,98.74,55.9742190601119,98.6
